Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
SANSKAR INTERNATIONAL SCHOOL,1130780,MAHARASHTRA,AMRAVATI,"Amravati Road, Near Astamasidhi Temple, Paratwada, District Amravati 444805",444805,,"7558752121 ,",,,vidyasanskarsociety@gmail.com,http://www.sanskarparatwada.com/,2017,6/1/2017 12:00:00 AM,MR. ARVIND SONI,1,"M.A, B.Ed.",8,20,Secondary School,Provisional,1/4/2018,31/3/2021,VIDYA SANSKAR EDUCATION SOCIETY
SCHOLARS CONVENT,1130381,MAHARASHTRA,AMRAVATI,"Near Dasara Maidan, Badnera Road, Amravati",444601,0721,"2566721 ,",,,Sshende62@gmail.com,,2008,7/4/2008 12:00:00 AM,Sadhana Haribhau Bhaghmare,0,M.Sc. B.Ed.,1,8,Secondary School,Provisional,1/4/2017,31/3/2022,"Shree Shaikshanik & Samajik Bahuddeshiya Sanstha, Nagpur"
SCHOOL OF SCHOLARS,1130173,MAHARASHTRA,AMRAVATI,"MOUZA MIMBORA (KHURD), BADNEA ROAD, TEH & DISTT. AMRAVATI",444602,0,"9921755522 ,",27212888,27212201,principal.sosamt@mgsnagpur.org,http://www.tsrahaman.org,1980,6/1/1980 12:00:00 AM,Suresh Ramdas Lakde,2,M Sc.Che.B.Ed.,3,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,DAV COLLEGE & MANAG COMMITTEE
Titans Public School,1130771,MAHARASHTRA,AMRAVATI,"new express highway, opposite ram meghe college of engineering, amravati - badnera road, badnera",444701,,"07212580371 ,",,07212580372,titanspublicschool.amt@gmail.com,http://www.titanspublicschoolamravati.com,2016,7/7/2016 12:00:00 AM,MRS.SWETA JEETENDRA PAITHANKAR,1,"M.Sc microbiology, M.Ed. M.A. public admin",11,19,Secondary School,Provisional,1/4/2018,31/3/2021,VIDARBHA YOUTH WELFARE SOCIETY
VIDYA NIKETAN SCHOOL,1130134,MAHARASHTRA,AMRAVATI,"BEHIND AMRAVATI UNIVERSITY, MARDI ROAD, VILLAGE INDLA, DISTT AMRAVATI, MAHARASHTRA",444602,0721,"2100098 ,",,,principal@indopublicschool.com,,,11/28/2018 12:00:00 AM,RAJENDRA MISHRA,2,,,,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,
Vishwabharati Public School,1130595,MAHARASHTRA,AMRAVATI,"Near Achyut Maharaj Heart Hospital,Mardi Road,Amravati",444606,0721,"2970244 ,",,07212540793,aubajpeyee@gmail.com,,1991,2/21/2008 12:00:00 AM,Varsha Ashok Rathod,,M.Sc. B.Ed,5,10,Secondary School,Provisional,1/4/2016,31/3/2019,"Vishwabharati Society for Education and Human Development, Amravati"
ACE ACADEMY,1130422,MAHARASHTRA,AURANGABAD,"C-7/8, OPPO. BOMBAY FORGING, CHIKALTHANA MIDC",431003,0240,"2480204 ,",,0240-2551763,aceacademyabd@gmail.com,http://www.aceacademy.in,2010,6/15/2010 12:00:00 AM,KAUSHAL INDERPREET KAUR,0,"M.Sc., B.Ed.",5,17,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"Mula Education Society, Sonai"
AGP Public School,1130316,MAHARASHTRA,AURANGABAD,"Gut No.71, Satara Parisar, Near MIT College,Beed Bypass Road ,Aurangabad",431005,0240,"6410152 ,",2613406,,agpschool@gmail.com,http://www.agppublicschool.com,2007,6/16/2008 12:00:00 AM,PRERANA SUDAM KOLHE,2,"B.Sc. M.Ed., M.Drama",11,20,Secondary School,Provisional,1/4/2017,31/3/2022,Akash Panlot and Gramin Vikas Pratisthan
AGRASEN VIDYA MANDIR,1130294,MAHARASHTRA,AURANGABAD,"ITKHEDA, PAITHAN ROAD",431005,0240,"6454159 ,",,,subhash.dhawan05@gmail.com,http://www.xyz.com,2003,6/17/2003 12:00:00 AM,SUBHASH RAMCHANDRA DHAWAN,0,MA BED,05,20,Secondary School,Provisional,1/4/2013,31/3/2016,AGRAWAL SABHA
Ajanta Learning Hub English Medium School,1130751,MAHARASHTRA,AURANGABAD,"Gut No 152, At/Post-Ajanta, Tal.-Sillod, Dist.-Aurangabad",431117,,"09049992764 ,",,,alearninghub@yahoo.in,,2013,6/17/2013 12:00:00 AM,Dr.Vidya S. Gawali,,P.hD.,03,13,Secondary School,Provisional,1/4/2018,31/3/2021,"Maharshi Walmiki Shikshan Sanstha, Aurangabad."
AL-IRFAN SCHOOL,1130056,MAHARASHTRA,AURANGABAD,SULI BHANJAN TQ KHULDABAD DISTRICT AURANGABAD MAHARASHTRA,431001,2437,"241972 ,",,0824-2493089,azhar51010@gmail.com,,1998,6/1/2000 12:00:00 AM,MOHD AZHARUDDIN,1,"M.A, M.Ed",5,10,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,AL HUE EDU & WELFARE SOCIETY
AROHAN ACADEMY ENGLISH SCHOOL,1130496,MAHARASHTRA,AURANGABAD,"VAIJAPUR GRAMIN-1, TQ VAIJAPUR",423701,2436,"200100 ,",,,maheshpisu@gmail.com,http://www.arohanacademy.com,2011,6/14/2011 12:00:00 AM,MAHESH HARIBHAU PISU,0,M.A. B.Ed.,11,9,Secondary School,Provisional,1/4/2017,31/3/2022,"SPANDAN PRATISHTHAN, VAIJAPUR"
Chate School,1130202,MAHARASHTRA,AURANGABAD,Gut no 98 Satara Parisar Aurangabad,431005,0240,"2654111 ,",,0240-2473015,chateschool@gmail.com,http://www.chateschool.com/,2003,6/15/2003 12:00:00 AM,Madhu Ponugoti,0,Msc.B.Ed,20,32,Secondary School,Provisional,1/4/2017,31/3/2022,"Shri Bhaskaracharya Pratisthan,Aurangabad"
Deogiri Global Academy,1130664,MAHARASHTRA,AURANGABAD,"Bhagirath Nagar ,Padampura, Railway Station Road Aurangabad",431005,0240,"6565574 ,",,,principal@dga.edu.in,,2009,6/15/2009 12:00:00 AM,SMITA SHINDE,,MA.M.ed,5,7,Secondary School,Provisional,1/4/2017,31/3/2020,"Marathawada Shikshan Prasarak Mandal, Aurangabad"
DNYANADA ENGLISH SCHOOL,1130438,MAHARASHTRA,AURANGABAD,"GUT NO. 76, POKHARI, AURANGBAAD",431003,0240,"2100192 ,",,0240-24781760,mamtajaiswal06@gmail.com,http://www.dnyanada.net,2010,6/15/2010 12:00:00 AM,MAMTA RAMANLAL JAISWAL,0,M.A. M.ED.,2,25,Secondary School,Provisional,1/4/2018,31/3/2023,RADHAKRISHNA FOUNDATION
dr y s khedkar international school,1130089,MAHARASHTRA,AURANGABAD,n-6 cidco aurangabad maharashtra,431003,0240,"2241856 ,",,481949,sibypattam8@yahoo.com,,1873,7/1/2008 12:00:00 AM,SIBY P K,2,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,bhagwan shikshan prasarale mandal
Everest Secondary School,1130579,MAHARASHTRA,AURANGABAD,"Ohar, Jatwada Road Aurangabad",431119,0240,"6450828 ,",,02402300141,everestgroupofschool@gmail.com,http://www.everestgroupofschools.org,2014,6/16/2014 12:00:00 AM,IYKERATH GEORGE ABRAHAM,0,M.A M.Ed,15,28,Secondary School,Provisional,1/4/2019,31/3/2020,Everest Educational Society Aurangabad
GA SHASH ENGLISH PRIMARY SCHOOL,1130141,MAHARASHTRA,AURANGABAD,"PIMPRI PHATA, JALNA ROAD, SILLOD DISTT. AURANGABAD",431112,2430,"9421240449 ,",9838161560,02525-240115,sillod.chiefmentor@takshilaschools.in,,2006,6/12/2006 12:00:00 AM,Rahuldeo G Bhagat,2,m.a. b.ed.,3,10,Secondary School,Provisional,1/4/2016,31/3/2021,sundaram education society
Gaikwad Global School,1130532,MAHARASHTRA,AURANGABAD,"Gut No. 131, Village Nipani, Aurangabad",431007,0240,"2350047 ,",,,principal@gaikwadglobalschool.com,http://www.gaikwadglobalschool.com,2010,4/15/2010 12:00:00 AM,SHILPA KAPOOR,0,"M.A , M.Ed.",06,19,Secondary School,Provisional,1/4/2018,31/3/2023,Gaikwad Shikshan Prasarak Mandal
Greenfield International,1130668,MAHARASHTRA,AURANGABAD,Sharanapur Gut No 72/1 Behind Essar Petrol Pump,431001,011,"02402010614 ,",27137065,,greenfieldinternational2016@gmail.com,http://www.mygreenfieldschool.com,2014,6/16/2014 12:00:00 AM,Mrs.Gazala Afsar,1,"B.Sc., B.Ed., MA(Eng)",10,7,Secondary School,Provisional,1/4/2017,31/3/2020,VIJAYALAXMI BAHUUDDESHIYA PRATISHTHAN
GURUKUL OLYMPIAD SCHOOL,1130819,MAHARASHTRA,AURANGABAD,"SHAHANOORWADI, BEED BY-PASS ROAD, AURANGABAD",431005,,"07588534648 ,",,,satishtambat@gmail.com,http://gurukulschool.net,2005,6/15/2017 12:00:00 AM,MR. PANKAJ YADAV,1,"M.Sc, B. Ed",10,21,Secondary School,Provisional,1/4/2018,31/3/2021,ATRINI MULTIPURPOSE EDUCATION TRUST
Jain International School,1130240,MAHARASHTRA,AURANGABAD,"Village Maliwada, Bombay Nasik Road, Aurangabad.",431002,06532,"0240-2615623 ,",0755-2489602,0240-2615625,nowwin27@rediffmail.com,,2008,6/23/2008 12:00:00 AM,Shankarprasad K.Sharma,2,Msc. B.Ed,13,17,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Arihant Jain Minority Community Multipurpose Educational & Cultural Trust
JAWAHAR NAVODAYA VIDYALAYA,1140010,MAHARASHTRA,AURANGABAD,"KANNAD KANNAD TQ , DISTT AURANGABAD, MAHARASHTRA",431103,2435,"221355 ,",21355,251260,jnvaurangabadms.123@gmail.com,,1994,3/31/2011 12:00:00 AM,Jagannath Shankar Patil,1,"MA,BEd.",08,20,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,NVS
JITO DELHI PUBLIC SCHOOL,1130748,MAHARASHTRA,AURANGABAD,BHANGSI MATA ROAD SHARNAPUR,431133,,"0240-7066030919 ,",,7066030920,info@dpsaurangabad.org,http://www.dpsaurangabad.org,2015,6/22/2015 12:00:00 AM,Dr.Prashant Vasudev,,"M.Com, B.Ed, M.B.A, M.Phil, Ph.D",8,13,Secondary School,Provisional,4/1/2017,31/3/2020,JAIN INTERNATIONAL TRADE ORGANIZATION
KENDRIYA VIDYALAYA,1100026,MAHARASHTRA,AURANGABAD,NEAR NAGAR NAKA AURANGABAD CANTONMENT MAHARASHTRA,431002,0240,"2370563 , 349381",334563,265433,kvaurangabadcantt@gmail.com,http://kvsecljamuna.com,1981,1/25/2009 12:00:00 AM,N S WATHORE,1,"m.a.eng, b.ed., m. phil",1,11,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2017,KENDRIYA VIDYALAYA SANGATHAN
Little Wonders English School,1130201,MAHARASHTRA,AURANGABAD,"Sr No: 373, Jalgaon Road, Sillod, District: Aurangabad-431112",431112,0243,"0215681 ,",738026,,littlewonders045@gmail.com,,1999,6/7/1999 12:00:00 AM,RAJ REDDY,2,"M.A, B.Ed",2,4,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Purna Kaveri Education Society
MAHARASHTRA PUBLIC SCHOOL,1130524,MAHARASHTRA,AURANGABAD,"DAULATABAT, T POINT, NASIK ROAD",431002,0240,"2331542 ,",,02402331542,mps_cbse@yahoo.com,,1987,6/18/2013 12:00:00 AM,Prabha Vilas Kulkarni,0,B. Sc. M. Ed,11,13,Secondary School,Provisional,1/4/2018,31/3/2023,SIYARAM EDUCATION SOCIETY
mahatma gandhi mission's clover dale school,1130339,MAHARASHTRA,AURANGABAD,"n-6 cidco, aurangabad",431003,0240,"2473375 ,",,912402484445,principal.cds@gmail.com,http://www.emgm.g,2003,6/14/2004 12:00:00 AM,P S Subhash,0,bsc. m.ed,15,42,Secondary School,Provisional,1/4/2014,31/3/2019,mahatma gandhi mission
"Modern International School, Gangapur",1130624,MAHARASHTRA,AURANGABAD,"Manjri Phata, Vaijapur Road,",431109,2433,"221188 ,",,,mis.gangapur@gmail.com,,2012,6/17/2013 12:00:00 AM,CHILAMBASSERIL MATHEW THOMAS,,M.A. B.Ed,8,8,Secondary School,Provisional,1/4/2016,31/3/2019,"Modern Mahila Mandal, Gangapur"
NATH VALLEY SCHOOL,1130030,MAHARASHTRA,AURANGABAD,SATARA VILLAGE P.B.NO.567 CANTONMENT PO AURANGABAD MAHARASHTRA,431002,0240,"2379247 , 334800",02402376800,2376676,principal@nathvalleyschool.com,http://www.nathvalleyscho,1992,7/1/2005 12:00:00 AM,RANJIT KUMAR DASS,1,M.Sc. Ed.,17,30,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,AURANGABAD VIDYA MANDIR
NEW BEGINNING INTERNATIONAL SCHOOL,1130646,MAHARASHTRA,AURANGABAD,"GUT NO 231/1,SHAVANGI SHIVAR, NAIGAON,AURANGABAD",431111,0,"9822954186 ,",09934702630,,manveenkaurjp@gmail.com,,2013,6/17/2013 12:00:00 AM,Manveen Kaur Pahwa,1,"DOUBLE M.A., B.Ed.",27,27,Secondary School,Provisional,1/4/2017,31/3/2020,CHURCH OF CHRIST MINISTRIES
ORCHID TECHNO SCHOOL,1130631,MAHARASHTRA,AURANGABAD,"14/140 CIDCO, Waluj Mahanagar, Waluj",431136,,"02402040190 ,",9822045466,,orchid_techno@yahoo.co.in,www.orchidschool.co.in,2003,6/15/2009 12:00:00 AM,Mrs.Shaikh Anjum Bano,2,M.A M. Ed.,2,8,Secondary School,Provisional,1/4/2017,31/3/2020,Shri Lahugad Shikshan Prasarak Mandal
OYSTER ENGLISH HIGH SCHOOL,1130082,MAHARASHTRA,AURANGABAD,GUT NO 15 FATEHPUR JALNA ROAD AURANGABAD MAHARASHTRA,431001,0240,"2100265 ,",0240-2358901,2332599,joharmanpreetsingh@yahoo.co.in,,1961,6/12/1992 12:00:00 AM,Manpreet Singh Johar,1,MA.MED,10,15,Secondary School,Provisional,1/4/2018,31/3/2019,STUDENTS ACADEMIC EDU SOC
PADAMSHRI SHANKAR BAPU APEGAONKAR ENGLISH SCHOOL,1130189,MAHARASHTRA,AURANGABAD,"GATE NO. 46, HIRAPUR, SHIVAR, AURANGABAD, MAHARASHTRA",431009,0240,"2324560 ,",,,psbaenglishschool@rediffmail.com,,2006,6/6/2005 12:00:00 AM,SUDHAKAR ICHHARAM PATIL,1,,,,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Shri Laxmi Narayan Bahuuddeshiya Shikshan Sanstha
pearls academy,1130738,MAHARASHTRA,AURANGABAD,"PEARLS ACADEMY, HARSUL SAWANGI GUT NO:81/82",431007,,"0240-2100584 ,",,0240-2300343,pearlsmaster10@gmail.com,http://www.pearlsacademy.in,2014,6/18/2014 12:00:00 AM,Mrs.Dr SHAMA KHAN,,Ph.d,10,22,Secondary School,Provisional,4/1/2017,31/3/2020,zulekha motiwala social welfare charitable trust
podar international school,1130318,MAHARASHTRA,AURANGABAD,"jabinda park opp. chanakyapuri, aurangabad,",431005,0240,"6451002 ,",,0240 2349838,principalcbse.aurangabad@podar.org,www.podar.g,2009,6/18/2009 12:00:00 AM,ABHIJIT DIVE,0,ma,20,25,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,podar education and spts trust
PODAR SCHOOL,1130113,MAHARASHTRA,AURANGABAD,SHIVAJI STATUE NEAR MADHUBAN HOTEL OPP OM HOSPITAL JALNA AURANGABAD MAHARASHTRA,431203,2482,"237722 ,",09372166170,,principal.jalna@podar.org,,2005,5/5/2003 12:00:00 AM,SUNIL SINGH RAWAT,1,,,18,Secondary School,Provisional,1/4/2015,31/3/2020,ANANDI LAL & GANESH PODDAR SOC
RIVERDALE HIGH SCHOOL,1130130,MAHARASHTRA,AURANGABAD,GUT NO 345/P SATARA AREA BEHIND BAJAJ HOSPITAL AURANGABAD MAHARASHTRA,431005,0240,"2989050 ,",,,principal@riverdale.ac.in,,2004,7/25/2008 12:00:00 AM,Jaishree Gujar,2,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,SRI SAI EDUCATIONAL TRUST
SCHOLARS VALLEY SCHOOL,1130437,MAHARASHTRA,AURANGABAD,"At & Post Devlai, Satara Parisar, Dist. Aurangabad",431005,0,"9823064546 ,",,,subhashpspkm170@gmail.com,,2009,6/15/2009 12:00:00 AM,P S Subhash,0,"M.Sc,B.Ed",10,16,Secondary School,Provisional,1/4/2016,31/3/2021,Little Scholars Academy Shikshan Sanstha Aurangabad
Shamit School,1130765,MAHARASHTRA,AURANGABAD,"Shamit Octozone, Nakshatrawadi, Aurangabad",431002,,"9595345566 ,",,,pearson.aurangabad@gmail.com,,2012,7/2/2012 12:00:00 AM,MissMoumita Choudhury,,"M.A., M.ED.",6,15,Secondary School,Provisional,1/4/2018,31/3/2021,Shamit Educational Trust
Shivaji International School,1130729,MAHARASHTRA,AURANGABAD,"At.Shahapur Banjar(Wadachiwadi), Post.Aasegaon",431002,,"02406491777 ,",,,mvkp.sis@gmail.com,,2013,6/15/2013 12:00:00 AM,Mr.Wakle Ajinath Bhikanrao,,"M.A.,M.Ed",10,10,Secondary School,Provisional,1/4/2017,31/3/2020,"MANAV VIKAS KALYAN PRATISHTHANS,AURANGABAD"
STEPPING STONES HIGH SCHOOL,1130106,MAHARASHTRA,AURANGABAD,"GUT NO 48 HARSUL SAWANGI JALGAON ROAD, DISTT AURANGABAD, MAHARASHTRA",431119,0240,"7709142146 ,",2402015,044-27162369,PRINCIPAL@STEPPINGSTONESHIGHSCHOOL.ORG,,2003,6/2/2008 12:00:00 AM,ANGELO MICHAEL DCRUIZE,1,"m.a., m.a., m.ed",12,12,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,RAJ EDUCATIONAL CHARITABLE TRUST
SWAMI VIVEKANAND PUBLIC SCHOOL,1130786,MAHARASHTRA,AURANGABAD,"GUT NO. 24, BHANSIMATA ROAD, SHARNAPUR, AURANGABAD",431133,,"9422203896 ,",,,svps24aurangabad@gmail.com,http://www.svbsvs.org,2007,6/1/2009 12:00:00 AM,MR. DATTATRAYA SHRIRAM CHAVAN,1,M.Sc.B.Ed.,7,11,Secondary School,Provisional,1/4/2018,31/3/2021,SWAMI VIVEKANAND BAHU-UDDESHIYA SEVABHAVI VIKAS SANSTHA
TANWANI ENGLISH SCHOOL,1130739,MAHARASHTRA,AURANGABAD,431136,431136,,"02402555377 ,",,,TANWANI64@GMAIL.COM,,2009,6/1/2009 12:00:00 AM,Mr.SAMUDRE MAHADEV MANCHAKRAO,1,"B.Sc.,B.Ed",5,7,Secondary School,Provisional,4/1/2017,31/3/2020,TANWANI EDUCATION SOCIETY
TENDER CARE HOME,1130126,MAHARASHTRA,AURANGABAD,GUT NO 115 ZALTA BEED ROAD AURANGABAD MAHARASHTRA,431001,0240,"2100377 ,",,,tendercarehome@gmail.com,,2001,7/1/2008 12:00:00 AM,SHEETAL KAUSTUBH KEKRE,2,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,TENDER CARE FOUNDATION SOCIETY
The Jain International School,1130369,MAHARASHTRA,AURANGABAD,"Jabinda Town, Survey No: 29 & 30/2, Sahanur Wadi Railway Crossing, Near Beed by Pass",431005,0240,"6450244 ,",,,jgisantosh@gmail.com,,2011,6/22/2011 12:00:00 AM,SANTOSH KUMAR,0,"M.A, B.Ed, Montesorri",20,32,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,ARKA Educational & Cultural Trust
Universal High School,1130750,MAHARASHTRA,AURANGABAD,"Plot No. T-1/1, MIDC Chikalthana, Near Garware Stadium, Aurangabad",431007,,"7710036008 ,",,7710036008,kalpesh.phalsamkar@universal.edu.in,http://www.aurangabad.universalhigh.edu.in,2015,6/16/2015 12:00:00 AM,Mrs.Seema Gupta,,"M.A, B.Ed, M.B.A",7,14,Secondary School,Provisional,4/1/2017,31/3/2020,National Education Society
Woodridge High,1130639,MAHARASHTRA,AURANGABAD,"Gat No 12, Anand Vilar Colony, Opportunity Dhoot Bungalow, Kanchanwadi, Paithan Road",431001,0240,"6051988 ,",,,SMITAJ20@GMAIL.COM,http://www.woodridgehigh.com,2010,6/24/2010 12:00:00 AM,FRANCES ROZARIO,,B.A. B.Ed.,7,25,Secondary School,Provisional,1/4/2017,31/3/2020,Illuminati Education Forum
BHEL SECONDARY SCHOOL,1130528,MAHARASHTRA,BEED,TPS COLONY PARLI BEED,431515,0244,"222382 ,",,,bhel_school@rediffmail.com,,1978,6/9/1978 12:00:00 AM,SRINIVAS RAO,0,B.Sc.B.Ed,24,24,Secondary School,Provisional,1/4/2018,31/3/2020,"Bhartiya Shikshan Prasarak Sanstha, Ambajogai"
DNYANESHWAR PUBLIC SCHOOL,1130829,MAHARASHTRA,BEED,Near Someshwar Temple Barshi Road Beed,431122,,"02442204020 ,",,,dpschoolbeed@gmail.com,http://www.ssdenglishschoolBeed.com,2016,6/12/2017 12:00:00 AM,MRS. RASHMI VINAY KUWATADA(ARORA),1,M.A. B.ed.,17,17,Secondary School,Provisional,1/4/2018,31/3/2021,Raigad Pratishthan
Gurukul English School,1130211,MAHARASHTRA,BEED,"Gurukul English School,Gurukul Nagar,Behind India Bank Colony,Jalna Road,Beed.",431122,2442,"220394 ,",,,gurukulenglishschoolbeed@gmail.com,,1995,6/7/2012 12:00:00 AM,Bhausaheb Sakharam Takik,0,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,SURYA DEV EDUCATION SOCIETY
JAWAHAR NAVODAYA VIDYALAYA,1140014,MAHARASHTRA,BEED,RAJANI POST AT GADHI TAL - GEORAI BEED DISTT MAHARASHTRA,431127,2447,"259607 ,",62222,221117,jnvbeedmaha@gmail.com,,1987,3/31/2013 12:00:00 AM,PRABHUDAS SHAHAJI SABLE,1,ma m phil b.ed,07,17,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2019,NAVODAYA VIDYALAYA SAMITI
MAHAVIR ENGLISH SCHOOL,1130705,MAHARASHTRA,BEED,ASHTI,414202,,"02441-205148 ,",,02441-239153,mahavirenglishschool@yahoo.com,http://www.mes.org,2003,6/14/2003 12:00:00 AM,Mr.Tupe Vitthal,,"M.Sc., B.Ed., CTET",12,08,Secondary School,Provisional,4/1/2017,31/3/2020,LORD MAHAVIR CHARITABLE TRUST
New Vision Public School,1130210,MAHARASHTRA,BEED,"New Vision Public School, Ring Road, Ambajogai",431517,2446,"245678 ,",,,aravind.marali@gmail.com,http://www.balajieducation.com,2004,6/21/2004 12:00:00 AM,ARAVIND VASUDEV MARALI,0,"B.Sc., M.A., M.Ed.",15,18,Secondary School,Provisional,1/4/2018,31/3/2019,Shri. Balaji Shikshan Prasark Mandal
PODAR INTERNATIONAL SCHOOL,1130619,MAHARASHTRA,BEED,"BEHIND NAVGAN PLAZA, NAVGAN NAGARI, JALNA ROAD, BEED",431122,,"02442653101 ,",,,principal.beed@podar.org,http://www.podareducation.org/school/beed,2014,6/19/2014 12:00:00 AM,Mr.VALMIK SOMASE,,"M.A., B.ED., M.B.A., D.S.M.",8,7,Secondary School,Provisional,1/4/2016,31/3/2019,PODAR EDUCATION & SPORTS TRUST
Rajasthanis Podar Learn School,1130808,MAHARASHTRA,BEED,"Mahesh Nagar, Gangakhed Road, Parli-Vaijnath",431515,,"02446-224678 ,",,,principal.rpls@podar.org,http://www.rplsparli.com,2016,6/13/2016 12:00:00 AM,MR. BHIM PRATAP SINGH,1,"M.Com, B.Ed., M.B.A.",5,5,Secondary School,Provisional,1/4/2018,31/3/2021,Rajasthani Charitable Trust
"Sharda English School, Kaij",1130521,MAHARASHTRA,BEED,"Beed Parali State Highway, Kaij Tq. Kaij Dist. Beed.",431123,2445,"252990 ,",,02445-252990,ses.kaij@gmail.com,http://www.scsssadas.org,2009,6/21/2010 12:00:00 AM,Mishra Sonal Mahendra,0,"M.A. (Eng), B.Ed.",04,05,Secondary School,Provisional,1/4/2018,31/3/2023,"Shri. Chhatrapati Shivaji Shikshan Sanstha, Adas Tq. Kaij Dist. Beed."
"SINDPHANA PUBLIC SCHOOL, MAJALGAON",1130503,MAHARASHTRA,BEED,"AP- PHULE PIMPALGAON, TAL-MAJALGAON, DIST-BEED.",431131,091,"9130020502 ,",,0,ajitmali122@yahoo.com,,2002,7/15/2002 12:00:00 AM,AJIT BABURAO MALI,0,"M.A., M.COM., B.ED.",7,10,Secondary School,Provisional,1/4/2017,31/3/2022,"VIDYABHUVAN SHIKSHAN PRASARAK MANDAL, MOHKHED"
Synergy National School,1130657,MAHARASHTRA,BEED,"Reddy Educational Park,Waghala,Latur Road,Ambejogai Ambejogai MAHARASHTRA ,BEED , 431517",431517,2446,"246431 ,",,,synergy.ambejogai@gmail.com,,2010,6/14/2010 12:00:00 AM,BHAVIKA SACHIN SHAH,1,M.Com B.ed,10,10,Secondary School,Provisional,1/4/2018,31/3/2021,"Synergy Foundation, Ambejogai"
Yash International School and Junior College,1130731,MAHARASHTRA,BEED,Dindrud (Sangam,431124,,"02446226394 ,",,,yashinterschool@gmail.com,,2013,6/17/2013 12:00:00 AM,Mr.Junawane S.R.,,M.sc B.Ed.,1,3,Middle Class,Provisional,1/4/2017,31/3/2020,"Late Rambhau (Aanna ) Khade Sevabhavi Sanstha, Latur"
DAV MOIL PUBLIC SCHOOL,1130654,MAHARASHTRA,BHANDARA,"CHIKLA MINES OFFICERS TOWNSHIP, AT SITASAONGI VILLAGE",441907,0718,"220018 ,",,07183-220018,manaswini.dav@gmail.com,,2014,7/1/2014 12:00:00 AM,MANASWINI TAWDE,,M.A. B.ED.,6,18,Secondary School,Provisional,1/4/2017,31/3/2020,D.A.V. COLLEGE TRUST AND MANAGEMENT SOCIETY
Fr. Agnel School,1130331,MAHARASHTRA,BHANDARA,Tudka-Tumsar Station Road Dist. Bhandara Tumsar,441912,7183,"233896 ,",,,fragnelschool04@gmail.com,,2004,6/7/2004 12:00:00 AM,ANTHONY CARDOZO,0,M.A B.Ed,15,18,Secondary School,Provisional,1/4/2015,31/3/2020,Vidhyasagar Mandal
"GONDIA PUBLIC SCHOOL, LAKHANDUR- Pin Code- 441803, DIST. BHANDARA (M.S)",1130627,MAHARASHTRA,BHANDARA,"T-POINT ROAD, LAKHANDUR",441803,,"9372514052 ,",,07182-235982,gps_gondia@rediffmail.com,,2011,4/1/2004 12:00:00 AM,Mr.T.M. BHENDARKAR,,"B.Sc., B.Ed.",7,26,Secondary School,Provisional,1/4/2016,31/3/2019,"DEWAJIBHAU BUDHE MEMORIAL EDUCATION SOCIETY, GONDIA"
KENDRIYA VIDYALAYA,1100021,MAHARASHTRA,BHANDARA,ORDNANCE FACTORY JAWAHAR NAGAR BHANDARA MAHARASHTRA,441906,0718,"275250 ,",277770,,01SMARTMPSINGH@GMAIL.COM,,1973,1/25/2009 12:00:00 AM,MAHIPAL SINGH,1,,,,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2024,kendriya vidyalaya sangathan
MAHARISHI VIDYA MANDIR,1130079,MAHARASHTRA,BHANDARA,CHANDRA BHAWAN RLY STATION ROAD TUMSAR DISTT BHANDARA MAHARASHTRA,441912,7183,"202046 ,",233325,26488861,dbpurohit23@gmail.com,http://www.podar.org,1961,6/12/1992 12:00:00 AM,DHIRENDRA PUROHIT,2,"MAEco,BEd,Dip in Mgmt",10,20,Secondary School,Provisional,1/4/2018,31/3/2019,MAHARISHI SHIKSHA SANSTHAN
