Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
St.Judes Vidyalaya,330323,BIHAR,BEGUSARAI,PHULWARIa Barauni Begusarai,851112,0,"0 ,",,9431016845,stjudes999@gmail.com,http://www.shivamrps.com,2008,4/1/2008 0:00,SOMESWAR DUBEY,0,M.A-B.ED,8,11,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"SATYAM EDUCATIONAL,HEALTH AND CHARITABLE TRUST"
,,,,,,,,,,,,,,,,,,,,,,,
ST.PAUL PUBLIC SCHOOL,330547,BIHAR,BEGUSARAI,"STATION ROAD, TEGHRA, BEGUSARAI, BIHAR",851133,91,"9931232729 ,",,06279-235556,principalstpaulteghra@gmail.com,,2010,4/2/2010 0:00,KAMLESH KUMAR,0,"M.A,B.Ed.",10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,ST.PAUL EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
SUNFLOWER SCHOOL,330226,BIHAR,BEGUSARAI,Kapasiya Township Begusarai,851117,6243,"242434 ,",,,umas_kr@yahoo.co.in,,1999,4/1/1999 0:00,UMA SINGH,0,B.Mus:B.ED.,9,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,Art Culture & Educational Development Society
,,,,,,,,,,,,,,,,,,,,,,,
Takshila School,330594,BIHAR,BEGUSARAI,"SHAHPUR, THANA-MUFFASIL, NH-31",851101,624,"259353 ,",,,begusarai.chiefmentor@takshilaschools.in,http://www.takshilaschools.in,2011,4/1/2011 0:00,S P SINGH,0,"M.SC, LLB, ADIT, B.ED",5,16,Secondary School,Provisional,1/4/2017,31/3/2022,SRI VASUDEV EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Teghra DPS Vidyalaya,330489,BIHAR,BEGUSARAI,"teghra, PO-Teghra, Begusarai",851133,6279,"235027 ,",,6279235027,dpsteghranh28@gmail.com,http://www.dpsteghra.in,2009,5/25/2009 0:00,SURESH PRASAD SINGH,1,"M.A., B.ed.",2,7,Secondary School,Provisional,1/4/2016,31/3/2021,Teghra DPS Trust
,,,,,,,,,,,,,,,,,,,,,,,
UDAAN INTERNATIONAL SCHOOL,330675,BIHAR,BEGUSARAI,"AT-KESHAWEY ,NEAR ANGREJI DHALA , BEGUSARAI (BIHAR)-851134",851134,6243,"241604 ,",,,drumapithora@gmail.com,http://www.udaaninternationalschool.org,2012,4/9/2012 0:00,UMA PITHORA,,M.A. P.HD,11,10,Secondary School,Provisional,1/4/2016,31/3/2019,Udaan Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
VIKAS VIDYALAYA,330223,BIHAR,BEGUSARAI,"VILL+PO- SHIKSHAKNAGA DUMRI, DISTT BEGUSARAI, BIHAR",851117,6243,"263569 ,",,"06243-248569,245618",manojsirenglish@rediffmail.com,,2004,4/1/2004 0:00,MANOJ KUMAR CHOUDHARY,2,"M.Sc. , B.Ed.",10,15,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,NANU BABU EDUCATIONAL AND CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
ANAND PUBLIC SCHOOL,330774,BIHAR,BHAGALPUR,"KHANKITTA, SABOUR, BHAGALPUR -813210",813210,,"07808899651 ,",,,apskhankitta.sabour@gmail.com,http://www.apsbhagalpur.com,2010,4/1/2010 0:00,Mr.N.R. Verma,,"M.Sc., B.Ed.",10,12,Secondary School,Provisional,1/4/2018,31/3/2021,Nutan Educational and Welfare Trust
,,,,,,,,,,,,,,,,,,,,,,,
ANANDRAM DHANDHANIA SARSWATI VIDYA MANDIR,330198,BIHAR,BHAGALPUR,"BANSHI JHA LANE, BURHANATH ROAD,BHAGALPUR, BIHAR",812001,641,"2302901 ,",9219663332,0641-2302901,manojadsvm@gmail.com,,1994,4/20/1994 0:00,MANOJ KUMAR MISHRA,1,"M.A.,B.Ed.",7,12,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,"shishu shiksha prabandh samiti , Bihar"
,,,,,,,,,,,,,,,,,,,,,,,
ARYA MISSION GLOBAL SCHOOL,330786,BIHAR,BHAGALPUR,"ENGLISH MASARU MORE,(SABOUR TO MAMALKHA ROAD),SABOUR,BHAGALPUR-BIHAR-813210",813210,,"09334165910,08409551883 ,",,,aryamission@rediffmail.com,http://www.aryamission.com,2011,4/4/2011 0:00,Mr.VIJAY KUMAR SINGH,,"M.Com,B.Ed",10,15,Secondary School,Provisional,1/4/2018,31/3/2021,KESHRI GLOBAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
Bal Bharti Vidyalaya,330552,BIHAR,BHAGALPUR,Goshala Road,853204,6421,"222986 ,",,,rajive.principalbbv@gmail.con,,2006,4/3/2006 0:00,RAJIVE PRASAD,0,"B.A.(Hons), B.Ed.",6,13,Secondary School,Provisional,1/4/2017,31/3/2022,Bal Bharti
,,,,,,,,,,,,,,,,,,,,,,,
CHAUHAN PUBLIC SCHOOL,330620,BIHAR,BHAGALPUR,AT PO BAIJANI FULWARIA PS JAGDISHPUR,813112,641,"2302039 ,",,,chauhanpublicsh@rediffmail.com,,2010,4/5/2010 0:00,RABINDRA KUMAR,0,MA,15,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,CHAUHAN EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
COLUMBUS ENGLISH ACADEMY,330792,BIHAR,BHAGALPUR,"Pachkathiya ShahKund,Bhagalpur,Bihar",813108,,"8271069216 ,",,641,ceacademy2017@gmail.com,http://www.columbusbgp.com,2016,4/1/2017 0:00,MR. MD. NAJAM,1,M.A.B.Ed,5,5,Secondary School,Provisional,1/4/2018,31/3/2021,SABRA WELFARE AND EDUCATIONAL EMPOWERMENT TRUST
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL,330031,BIHAR,BHAGALPUR,DEEPTINAGAR (NTPC) KAHALGAON BHAGALPUR BIHAR,813203,6429,"222273 ,",,27482090,davntpc@yahoo.com,http:/www.pdpschool.com,1992,4/8/2004 0:00,VIJOY KUMAR,1,"M.A.Math, M.Ed,CIG,PGDHRM",10,15,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,D A V COLLEGE & MANAGING COMMITTEE
,,,,,,,,,,,,,,,,,,,,,,,
DAV PUBLIC SCHOOL BHAGALPUR,330127,BIHAR,BHAGALPUR,MEERA CHALK INDUSTRIAL ESTATE BARARI BHAGALPUR BIHAR,812003,641,"2610960 , 2406170",,642051960,kishorekamal.ssm@gmail.com,,1982,7/1/2005 0:00,KAMAL KISHORE SINHA,1,"M.A. English, B.Ed.",7,12,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2016,DAV COLLEGE TRUST & MGMT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
"DAV PUBLIC SCHOOL, MATHURAPUR",330259,BIHAR,BHAGALPUR,AT+PO- MATHURAPUR,813222,91,"9934542702 ,",22403,222273,kunwarsingh.k@rediffmail.com,,2002,4/15/2002 0:00,Dr. Birendra Kumar,1,,,,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2020,dav college trust and management society
,,,,,,,,,,,,,,,,,,,,,,,
delhi public school,330168,BIHAR,BHAGALPUR,deekshapuram sabour bhagalpur bihar,813210,641,"2452503 , 2452603",,,principal@dpsbhagalpur.com,,2007,4/1/2007 0:00,Arunima Chakravorty,2,"m.sc, ph.d",,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,angika development society
,,,,,,,,,,,,,,,,,,,,,,,
Diksha International School,330545,BIHAR,BHAGALPUR,"Diksha Nagar ,Ibrahimpur Road Sabour Bhagalpur Bihar",812001,0,"9504805571 ,",,,,http://www.disbhagalpur.com,2008,4/4/2010 0:00,BANDANA GHOSH,0,"MA(Double) BEd. ,PHd.",21,26,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Diksha Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
DIVINE HAPPY SCHOOL,330277,BIHAR,BHAGALPUR,"WARSALIGUNJ, CHATRAPATI TALAB ROAD, BHAGALPUR",812001,641,"2300784 ,",260410,,anita.kunwar@dhsbgp.com,,2004,1/5/2004 0:00,ANITA PANDEY,0,"M.Sc., Ph.D., B.Ed.",11,11,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Sri Mathura Kumar Educational Foundation Trust
,,,,,,,,,,,,,,,,,,,,,,,
Ganga Global Public School,330673,BIHAR,BHAGALPUR,"Sai nagar, Pyalapur, Pirpainti, Bhagalpur, Bihar",813209,91,"9905602860 ,",,,ggpsprincipal@gmail.com,http://www.ggpspirpainti.com,2013,4/7/2013 0:00,BIRENDRA NATH MISHRA,,"MCA, B.Ed",5,5,Secondary School,Provisional,1/4/2016,31/3/2019,Prayas and Parivartan
,,,,,,,,,,,,,,,,,,,,,,,
GANPAT RAI SALARPURIA SARASWATI,330054,BIHAR,BHAGALPUR,VIDYA MANDIR NARGAKOTHI CHAMPA NAGAR BHAGALPUR BIHAR,812004,641,"2900134 ,",0641-2500322,2500134,grssvmbgp@gmail.com,,1989,8/12/2007 0:00,RAMJI PRASAD SINHA,1,"MA,BEd.",17,17,Senior Secondary,Provisional,1/4/2009,31/ 3/ 2014,SHIOHU SHIKSHA PRABANDAK SAMITI BIHAR
,,,,,,,,,,,,,,,,,,,,,,,
GOETHAL'S PUBLIC SCHOOL,330155,BIHAR,BHAGALPUR,PO PIRPAINTI BHAGALPUR BIHAR,813209,6429,"9431275168 ,",05692-235010,235010,pratimasingh999@gmail.com,,2001,4/10/2000 0:00,Pratima Singh,2,"M.Sc., B.ED.",3,5,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ROHINI CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
GURUKRIPA ACADEMY,330654,BIHAR,BHAGALPUR,SATKAR CHOWK KAHALGAON,813203,91,"9801925972 ,",,,GKAPRINCIPAL@GMAIL.COM,,2008,1/1/2008 0:00,BINAY KUMAR PANDEY,,"M.A. (DOUBLE), B.Ed., Ph.D.",26,28,Secondary School,Provisional,1/4/2016,31/3/2019,GURUKRIPA SEWA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
HAPPY VALLEY SCHOOL,330528,BIHAR,BHAGALPUR,"JAI VIHAR, JHURKHURIA ROAD, NEAR ZERO MILE, BAHADURPUR, BHAGALPUR",813210,641,"8877380002 ,",,,singhrakeshbgp@gmail.com,,2009,4/6/2009 0:00,RAKESH KUMAR,0,"M.A.(Edu), B.Ed",6,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,DR Y P SINGH MEMORIAL FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340034,BIHAR,BHAGALPUR,"NAGARPARA, DISTT BHAGALPUR BIHAR",804408,6421,"264346 ,",77744,,brajeshbiru95@gmail.com,,1994,3/31/2011 0:00,BRAJESH KUMAR,1,,,,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2020,navodaya vidyalaya samiti
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,300019,BIHAR,BHAGALPUR,DEEPTINAGAR KAHALGAON NTPC BHAGALPUR BIHAR,813214,6429,"813214 ,",820411,2580425,ramadharsinghkvs@gmail.com,,1988,1/25/2009 0:00,RAMADHAR SINGH,1,M.A. Ph.D. M.Ed.,9,29,Senior Secondary,Provisional,1/4/2012,31/ 3/ 2020,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
MAHADEO SHANKAR LAL KATARUKA SARASWATI VIDYA MANDIR,330593,BIHAR,BHAGALPUR,PAKARTALLA KAHALGAON BHAGALPUR,813203,6429,"224504 ,",,,sbgp70@gmail.com,http://mssaraswatividyamandir.com,2012,1/3/2013 0:00,SHAILENDRA KUMAR SINGH,0,"M.A.,B.Ed.,P.G.DIPLOMA IN GUIDANCE & COUNCELLING",13,17,Secondary School,Provisional,1/4/2017,31/3/2022,"SHISHU SHIKSHA PRABANDH SAMITI, PATNA"
,,,,,,,,,,,,,,,,,,,,,,,
MOUNT LITERA ZEE SCHOOL,330715,BIHAR,BHAGALPUR,"KHARWA, JAMNI MORE, NEAR KHIRIBANDH",812005,641,"8298833335 ,",,8298833336,principal.bhagalpur@moutlitera.com,http://www.emountlitera.com,2013,4/6/2015 0:00,J HENRY DAVID,,"M.A.M.Phil.,PGDCSA.,B.Ed,(M.Ed)",7,15,Secondary School,Provisional,1/4/2017,31/3/2020,BALAJI EDUCATION TRUST
,,,,,,,,,,,,,,,,,,,,,,,
N N INTERNATIONAL SCHOOL,330696,BIHAR,BHAGALPUR,"PLOT NO 880, SRI BALAJI NAGAR, ABJUGANJ,SULTANGANJ",813213,,"08294236663 ,",,,alokdeepak78@rediffmail.com,http://www.nninternational.org.in,2012,2/12/2012 0:00,Dr.ALOK DEEPAK,,"Ph.D, MCA, B.ed",10,12,Secondary School,Provisional,1/4/2017,31/3/2020,JANHIT SIKSHA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
NAVYUG VIDYALAYA,330026,BIHAR,BHAGALPUR,RADHARANI SINHA ROAD PO & DISTT BHAGALPUR BIHAR,812001,641,"2420485 ,",9430613608,2303131,navyug_bgp@yahoo.co.in,navyugvidyalaya.org,1945,6/1/2001 0:00,CHANDRA CHUR JHA,1,"M.Sc. Phy, M.Ed.",11,18,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,NAVYUG BALA KENDRA
,,,,,,,,,,,,,,,,,,,,,,,
NEW HORIZON SCHOOL,330284,BIHAR,BHAGALPUR,"Shahpur Tamauni, Simaria,Amarpur Road, Bhagalpur",812001,641,"2424837 ,",,6412424837,samina.rahbari@gmail.com,,2004,4/13/2004 0:00,SAMINA RAHBARI,0,"M.A,B.Ed,Ph.D.",16,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,New Horizon Educational&Scientific Trust
,,,,,,,,,,,,,,,,,,,,,,,
Ramakrishna vidyamandir high school,330146,BIHAR,BHAGALPUR,gandhi nikunj rannuchack mukundpur bhagalpur bihar,812004,641,"7461963159 ,",2408057,044-26494645,srvmprincipal@gmail.com,http://www.svairs.com,2006,6/1/2006 0:00,NIRMAL KANTI PATRA,2,"m.a.,b.ed.,",5,16,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,sri ramakrishna vidya mandir nyasa samiti
,,,,,,,,,,,,,,,,,,,,,,,
s.k.p. vidya vihar,330150,BIHAR,BHAGALPUR,mandroza jagdishpur bhagalpur bihar,812002,641,"2620119 , 2620714",235095,,skpvv@rediffmail.com,,1989,8/12/2007 0:00,SHRIKANT SINGH,1,b.a. b.ed,10,25,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2019,s k p charitable trust
,,,,,,,,,,,,,,,,,,,,,,,
SANT PATHIK VIDYALAYA,330328,BIHAR,BHAGALPUR,RATANGANJ,812006,91,"9931728008 ,",,,arya.vishwesh04@gmail.com,,1998,3/7/1998 0:00,SINHESHWAR DAS,0,M.A.B.ed,8,12,Secondary School,Provisional,1/4/2011,31/3/2014,santpathiksevaksamaj
,,,,,,,,,,,,,,,,,,,,,,,
st. joseph's school,330013,BIHAR,BHAGALPUR,ntpc kahalgaon distt. bhagalpur bihar,813203,6429,"222226 ,","27,585,659,122,421,900",,sr.ancyk.joseph@gmail.com,http://www.stmichsch.com,1986,8/12/2007 0:00,Ancy mol Joseph,1,"m.a., b.ed. b.th.",12,10,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,bhagalpur profecture association
,,,,,,,,,,,,,,,,,,,,,,,
SWAMI VIVEKANAND PUBLIC SCHOOL,330718,BIHAR,BHAGALPUR,"AMARPUR ROAD, NEAR GOUSHALA, DAUDWAT, BHAGALPUR-812005",812005,91,"8544164415 ,",9259425157,,anandsinha78@gmail.com,,2012,4/2/2012 0:00,ANAND KUMAR,2,"M.A., B.Ed.",6,10,Secondary School,Provisional,1/4/2017,31/3/2020,NEELKANTH EDUCATIONAL & DEVELOPMENT SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
TECHNO MISSION INTERNATIONAL SCHOOL,330331,BIHAR,BHAGALPUR,"JAGATPUR, BHAGALPUR",812001,641,"2610985 ,",9.19888E+11,,technomission@rediffmail.com,,2005,4/1/2005 0:00,R K JHA,1,"M.A.,B.Ed.",10,17,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2016,Jagriti Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
"VJ International School,",330534,BIHAR,BHAGALPUR,"LODHIPUR, GORADIH ROAD, BHAGALPUR",812001,641,"2420268 ,",,,VJIS@OUTLOOK.COM,,2003,7/17/2002 0:00,V Jha,0,MA,12,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,Rani Vachaspati Foundation
,,,,,,,,,,,,,,,,,,,,,,,
B.D. PUBLIC SCHOOL,330243,BIHAR,BHOJPUR,"NAVADA CHAUK, BHOJPUR",802301,618,"2239216 ,",,,rajeshrajmani1@gmail.com,,2000,4/2/2001 0:00,RAJESH RAJMANI,2,"M.A.,B.ED.",5,8,Secondary School,Provisional,1/4/2017,31/3/2022,ARA BHAGWAN DAS EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
CAMBRIDGE PUBLIC SCHOOL,330599,BIHAR,BHOJPUR,"KOILARA, DAWAN, JAGDISHPUR, BHOJPUR",802152,91,"7870389200 ,",,,cambridgedawan107@gmail.com,http://www.cpsbihiya.com,2010,2/8/2010 0:00,Mr. lucky Singh,0,,,,Secondary School,Provisional,1/4/2018,31/3/2023,SHANTI WELFARE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
D A V PUBLIC SCHOOL,330035,BIHAR,BHOJPUR,"ARA BHOJPUR, ARA PATNA ROAD, DHANUPURA, ARA, DISTT BOJPUR, BIHAR 802301",802301,6182,"294048 ,",9576250555,6182243572,principal.davpsara@hotmail.com,www.davpsara.com,1990,7/1/2005 0:00,SANJAY SINHA,2,"M.A.,Ph.D.,B.Ed.",9,18,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,D A V COLLEGE & MANAGING COMMITTEE
,,,,,,,,,,,,,,,,,,,,,,,
D K CARMEL RESIDENTIAL HIGH SCHOOL,330140,BIHAR,BHOJPUR,1 KM WEST FROM ZERO MILE N H 30 ARA PO BHELAI BHOJPUR BIHAR,802301,6182,"237734 ,",,,psupadhyay64@gmail.com,,2007,1/10/2007 0:00,PRAMOD SHANKAR UPADHYAY,1,,,,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,M D A D EDUCATIONAL & MEDICAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
D.A.V. SCHOOL,330769,BIHAR,BHOJPUR,"NEAR SUB DIVISION HOSPITAL, DULOUR DIH, JAGDISHPUR, BHOJPUR, 802158",802158,,"0612-2281929, 9431456884 ,",,0612-2281929,info@davschool.org,http://www.davschool.org,2014,4/23/2014 0:00,MR.RANJAN TIWARI,1,MA.(B.ed),5,8,Secondary School,Provisional,1/4/2018,31/3/2021,NAV JAGRITI EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
DELHI MODEL PUBLIC SCHOOL,330374,BIHAR,BHOJPUR,"KULHARIA, NEAR ABOUT KULHARIA BAZAAR, P.O. KULHARIA",802160,6182,"294044 ,",,,sundaramk00@gmail.com,,2009,1/20/2010 0:00,SUNDARAM KUMAR,0,,,,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,DELHI MODEL PUBLIC SCHOOL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
DIVYA BHASKAR PUBLIC SCHOOL,330440,BIHAR,BHOJPUR,DHOBAHA ARA-SALEMPUR ROAD P.O.-DOBAHAN P.S-MUFASSIL,802156,9798,"022226 ,",,6182248082,raginiupadhyay1970@gmail.com,http://www.divyabhaskarofara.com,2008,3/4/2008 0:00,RAGINI UPADHAYA,0,"M.A., B.Ed.",12,16,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,S N MEMORIAL EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
"Gyan Asthali Residential School, Shahpur",330667,BIHAR,BHOJPUR,"At+P.O- Shahpur Patti, P.S Shahpur Patti",802165,91,"9431444393 ,",,,sunilara107@gmail.com,http://www.exploregyanasthali.org,2001,4/8/2001 0:00,Sunil Kumar Mishra,,"M.A,B.Ed",5,15,Secondary School,Provisional,1/4/2016,31/3/2019,Renaissance Education Foundation Society
,,,,,,,,,,,,,,,,,,,,,,,
GYAN JYOTI AWASIYA VIDYALAYA,330431,BIHAR,BHOJPUR,"MAUZA BAMPALI, ARA - BUXAR ROAD,",802312,618,"9431027052, ,",,,aditya_bijay@hotmail.com,http://www.gjav.in,2005,12/4/2005 0:00,MRS.CEIPI JAIN,1,"M.A., B.Ed.",12,14,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,"Health & Educational Society, Ara"
,,,,,,,,,,,,,,,,,,,,,,,
JAWAHAR NAVODAYA VIDYALAYA,340005,BIHAR,BHOJPUR,BIHIYA DISTT BHOJPUR BIHAR,802152,6181,"241252 ,",74280,279092,jnvbihiya@gmail.com,http://www.jnvand.in,1986,4/1/1991 0:00,JAI PRAKASH PANDEY,1,"m. sc., m.ed, phd",12,20,Senior Secondary,Provisional,1/4/2008,31/ 3/ 2009,NAVODAYA VIDYALAYA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
jean paul's high school,330055,BIHAR,BHOJPUR,"ara, bhojpur, Bihar",802301,6182,"222281 , 225576",222340,,sambhunathmishra432@gmail.com,,1990,6/15/2010 0:00,Shambhu Nath Mishra,2,m.a. b.ed.,20,15,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,jeans pauls high school managing committee
,,,,,,,,,,,,,,,,,,,,,,,
KENDRIYA VIDYALAYA,300022,BIHAR,BHOJPUR,SOUTH SETTLEMENT RLY ENGG COLONY NEAR RAILWAY STATION TATA NAGAR JAMSHEDPUR DISTT EAST SINGHBHUM JHARKHAND,831002,657,"6994002 ,",494705,,minmini1997gopal@gmail.com,kvjawaharnagar.in,1971,4/1/1991 0:00,SOMA GHOSH,1,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2015,KENDRIYA VIDYALAYA SANGATHAN
,,,,,,,,,,,,,,,,,,,,,,,
kendriya vidyalaya,300044,BIHAR,BHOJPUR,"ara, zero mile, po anaith, ara, distt. bhojpur, bihar",802302,6182,"09472617937 ,",9431030798,2580425,SEEMAPRADHAN@GMAIL.COM,,1994,1/25/2009 0:00,SEEMA PRADHAN,1,m.a. ph.d. m.ed.,9,29,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2016,kendriya vidyalaya sangathan
,,,,,,,,,,,,,,,,,,,,,,,
m.d.carmel school,330288,BIHAR,BHOJPUR,dulour (baradparva),802158,6181,"280216 ,",,6182280218,mdcarmelschooldulaour@gmail.com,http://www.mdcarmel.com,2007,4/2/2007 0:00,SURESH KUMAR SINGH,0,m.a.b.ed,12,10,Secondary School,Provisional,1/4/2014,31/3/2019,deo mata educational & medical trust
,,,,,,,,,,,,,,,,,,,,,,,
MA MATRYARU YOGINI SECONDARY SCHOOL,330111,BIHAR,BHOJPUR,"GUNDI BHOJPUR ARRAH, DISTT BHOJPUR BIHAR",801503,6182,"279436 ,",2222699,,principal@maamaitrayini.org,,1999,7/1/2005 0:00,Bhuneshwar Singh Officiating,1,"M.Sc.,Ph.D.,B.Ed.",7,10,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,AGHORACHARYA BABA KINA RAM AGHER SHOD & SEWA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
MANGRI DEVI JARURAT PUBLIC SCHOOL,330361,BIHAR,BHOJPUR,"LOHIA TOLA, VILLAGE AMAR PURI, ARA, , P.O. EYAR, DISTRICT BHOJPUR",802155,9431,"452044 ,",,,directormdjps@gmail.com,,2009,4/1/2009 0:00,NAND KUMAR SINGH,0,M.SC (BIOLOGY),3,3,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,MANGRI DEVI JARURAT EDUCATIONAL AND WELFARE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
MOTHER TERESA PUBLIC SCHOOL,330623,BIHAR,BHOJPUR,"DULARPUR, ARA, BHOJPUR",802206,6182,"233058 ,",,6182239901,principalmtps2015@gmail.com,http://www.irsse.in,1997,12/14/1997 0:00,SAVITA KUMARI,0,"M.A,B.Ed,M.Ed,Ph.D",15,10,Secondary School,Provisional,1/4/2015,31/3/2018,"INDRASANA RAJINANDAN SEVA SANSTHAN,ARA"
,,,,,,,,,,,,,,,,,,,,,,,
Mount Litera Zee School,330627,BIHAR,BHOJPUR,Bampali Ara Buxer Road Ara Bhojpur Bihar,802301,618,"2244150 ,",,6182244150,principal.arah@mountlitera.com,http://www.mountlitera.com,2012,4/4/2012 0:00,RAKESH BHATIA,2,"M.A., B.Ed.",10,15,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Shanti Nath Educational & Religious Trust
,,,,,,,,,,,,,,,,,,,,,,,
Pratap International School,330798,BIHAR,BHOJPUR,"PRATAP INTERNATIONAL SCHOOL, GODHNA ROAD, AINATH, ARA, BIHAR",802302,,"9473082316 ,",,,parthinc@yahoo.com,,2010,1/4/2013 0:00,MRS. AFSHIN FATIMA,1,M.Phil,4,8,Secondary School,Provisional,1/4/2018,31/3/2021,MATA LALTI DEVI FOUNDATION
,,,,,,,,,,,,,,,,,,,,,,,
R.N.S. DELHI PUBLIC SCHOOL,330678,BIHAR,BHOJPUR,"BHELAI,P.S.+ANCHAL-UDWANTNAGAR,ARA,DISTT.-BHOJPUR",802312,6182,"320393 ,",,,principal@rnsdps.com,,2010,4/4/2011 0:00,MEERA KUMARI,,"M.A.,B.Ed.",5,10,Secondary School,Provisional,1/4/2016,31/3/2019,R.N.S. MEMORIAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
R.V.S. PUBLIC SCHOOL,330779,BIHAR,BHOJPUR,"SANADIYA, ARA (BHOJPUR),BIHAR-802312",802312,,"06182242704 ,",,,rvspublicschool.ara@gmail.com,,2012,4/2/2012 0:00,MissPREETI KUMARI,,"M.A., M.Ed.",8,12,Secondary School,Provisional,1/4/2018,31/3/2021,RAM VILAS SINGH CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
RAJKESHWAR SINGH CHUNMUN SARASWATI VIDYA MANDIR,330217,BIHAR,BHOJPUR,"SINGHI ARA, BHOJPUR",802301,6182,"650146 ,",,,rajeshkumar.abd10@gmail.com,,,,RAJESH KUMAR,0,,,,Secondary School,Provisional,1/4/2017,31/3/2022,
,,,,,,,,,,,,,,,,,,,,,,,
S.N. Memorial International School,330741,BIHAR,BHOJPUR,"Dr P Mehra Road,New Karman Tola, Ara",802301,6182,"234266 ,",,,principalsnmischoolara@gmail.com,http://www.snminternational.com,2010,4/15/2010 0:00,SURYA KUMAR TIWARY,,M.A,8,12,Secondary School,Provisional,4/1/2017,31/3/2020,Sarv Narayan Singh Educational and welfare Society
,,,,,,,,,,,,,,,,,,,,,,,
