Name of Institution,Affiliation Number,State,District,Postal Address,Pincode,Std Code,Office Phone No,Residence Phone No,Fax No,Email,Website,Year of Foundation,Date of First Opening of School,Name of Principal/Head of Institution,Sex,Principals Educational Professional Qualifications,Administrative No of Experience(in Years),Teaching No of Experience(in Years),Status of the School,Type of Affiliation,Affiliation Period From,Affiliation Period To,Name of Trust/Society/Managing Committee
MOTHER R. D. CONVENT SCHOOL,2131091,UTTAR PRADESH,AGRA,"NAI AWADI, DHANOULI, AGRA",282001,,"0562-2961132 ,",,0,motherrdconvent@gmail.com,http://www.xyz.com,2007,4/4/2007 0:00,HEMLATA SHARMA,0,"M.A., B.ED.",4,6,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,"MAA REHNA DEVI SHIKSHA SAMITI NAI AWADI, DHANOULI AGRA"
,,,,,,,,,,,,,,,,,,,,,,,
Mount Litera Zee School Agra,2131976,UTTAR PRADESH,AGRA,Village Nofri Shamshabad Road Agra UP,282003,562,"3199333 ,",,,principal@mlzsagra.com,http://www.mlzsagra.com,2012,7/9/2012 0:00,RANJEETA RANI,0,"MA, B.Ed",15,10,Secondary School,Provisional,1/4/2015,31/3/2018,SMT SAVITRI DEVI EDUCATIONAL CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
N.D.JAIN SCHOOL,2131475,UTTAR PRADESH,AGRA,BAH TAHSIL AGRA,283104,561,"4224079 ,",54650,05614-224152,geniobhaskar@gmail.com,http://www.ndjbah.com,2004,4/1/2004 0:00,Bhaskar Sharma,2,M.A. BEd.,8,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,nemi nath digamber jain trust samiti
,,,,,,,,,,,,,,,,,,,,,,,
NEMI CHAND EDUCATIONAL ACDEMY,2131256,UTTAR PRADESH,AGRA,"PURAMANA, KIRAOLI",283122,5613,"244033 ,",,,NCEAHARIKANT5@GMAIL.COM,,2008,4/1/2008 0:00,HARI KANT SHARMA,0,"M.A, B.Ed",7,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SHRI NEMI CHAND CHARATABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
NEW ST STEPHENS PUBLIC SCHOOL UNIT-II,2132179,UTTAR PRADESH,AGRA,"OPP.SHRI SIDDH ASHRAM SAWAI, BARHAN ROAD,ETMADPUR AGRA",283202,562,"0562-2969994, ,",,,ns5agrau2@gmail.com,http://www.ns5agra.in,2012,4/1/2012 0:00,MRS. SHASHI MEHTA,1,M.A. B.Ed.,5,11,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,NEW ST. STEPHEN SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
NEW ST STEPHENS PUBLIC SCHOOL,2130515,UTTAR PRADESH,AGRA,KALINDI VIHAR AGRA UTTAR PRADESH,282006,91,"9412259048 ,",213475,23325302,principal.ns5agra@gmail.com,,1998,6/7/2007 0:00,DR MITALI SHARMA,2,"M.Sc.,Ph.D.,B.Ed,D.E.",25,30,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,NEW ST STEPHENS SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
NEW ST.STEPHEN PUBLIC SCHOOL UNIT-3,2132257,UTTAR PRADESH,AGRA,"FAUJIGARHI BARHAN ROAD, ANWALKHERA, AGRA",283201,91,"9412259048 ,",,,ankitagoswami8888@gmail.com,,2014,4/1/2015 0:00,ANKITA GOSWAMI,,"M.COM, B.Ed.",4,6,Secondary School,Provisional,1/4/2016,31/3/2019,New St.Stephen Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
P. S. ACADEMY,2132163,UTTAR PRADESH,AGRA,VILLAGE & POST SEMRA DISTT. AGRA,283126,562,"392020 ,",,,PRINCIPALPSACADEMY@GMAIL.COM,,2013,4/1/2013 0:00,KOMAL SINGH,0,"M.Sc. , B.Ed.",4,10,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,BAJRANG EDUCATIONAL TRUST
,,,,,,,,,,,,,,,,,,,,,,,
POLICE MODERN SCHOOL,2180034,UTTAR PRADESH,AGRA,RESERVE POLICE LINES AGRA UTTAR PRADESH,282010,582,"0582217937 , 3957734",9358811116,,pramila.singla@yahoo.com,,2001,8/12/2007 0:00,Mrs Pramila Singla,2,"M.A.Eng.,M.A.Pol.Sc.",15,18,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2021,POLICE MODERN SCH UP POLICE SHI SAM
,,,,,,,,,,,,,,,,,,,,,,,
POLICE MODERN SCHOOL,2180039,UTTAR PRADESH,AGRA,"15 BN PAC, TAJGANJ, AGRA",282001,8548,"05622233011 ,",543373,5622230115,comdt15bn@UPPAC.in,,1996,4/19/1996 0:00,RAMA YADAV,2,M.Sc. M.Ed.,5,15,Secondary School,Provisional,1/4/2011,31/3/2016,"UP POLICE SHIKSHA SAMITI, LUCKNOW"
,,,,,,,,,,,,,,,,,,,,,,,
Pooja Public School,2131311,UTTAR PRADESH,AGRA,"Gopalpura,Bhadroli Baah,Agra",282007,5614,"254734 ,",,0542-254850,poojaschool32@gmail.com,,2004,4/1/2004 0:00,RAMESH BABU,0,M.Sc.B.Ed,10,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,Shiv Kripa education trust samiti
,,,,,,,,,,,,,,,,,,,,,,,
Pradhan Public Higher Secondary School,2131540,UTTAR PRADESH,AGRA,"Jugsena, Singna, Distt Agra, U.P.",282007,0,"9690499099 ,",,,pradhanpublicschool@gmail.com,,2009,4/1/2009 0:00,RAMBABU SINGH,1,"M.A., B.ed,",10,12,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,Ganga Devi Siksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
PRELUDE PUBLIC SCHOOL,2130649,UTTAR PRADESH,AGRA,341 JAGANPUR DAYAL BAGH AGRA UTTAR PRADESH,282005,562,"6451769 , 2571560",2571742,2801980,principal.priyadarshi13@gmail.com,,2003,4/2/2001 0:00,PRIYADARSHI NAYAK,0,"M.SC , M.BA , P.HD",15,23,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,SARASWATI EDUCATIONAL CHARI TRUST
,,,,,,,,,,,,,,,,,,,,,,,
PREMIER INTERNATIONAL SCHOOL,2130816,UTTAR PRADESH,AGRA,3 GAILANA ROAD AGRA DELHI HIGHWAY AGRA UP,282005,562,"4012477 ,",0562-4012477,,pisagra@outlook.com,www.pisagra.com,1992,4/11/2011 0:00,VISHALI ARORA,2,,,,Secondary School,Provisional,1/4/2014,31/3/2019,SHRI SANT SAHJU SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
R. V. Public School,2131798,UTTAR PRADESH,AGRA,"GARHI THAKUR DAS, PATTI PANCHGAI AGRA",282001,562,"6888704 ,",,,ksraghuvanshi1987@gmail.com,,2012,4/2/2012 0:00,KAMAL SINGH,0,"M.Sc. , B.Ed.",11,10,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2020,N.D.Educational Trust
,,,,,,,,,,,,,,,,,,,,,,,
Radhaballabh Public School,2130938,UTTAR PRADESH,AGRA,"amar vihar, dayalbagh, Distt Agra, Uttar Pradesh",282005,562,"2800344 ,",,0562-2570787,pradeep.ssr@gmail.com,,2005,4/4/2005 0:00,PRADIP KUMAR,1,"m.sc,b.ed,ph.d",8,4,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,shri radhakrishna shiksha evam sanskratik samiti
,,,,,,,,,,,,,,,,,,,,,,,
RAMESH CHAND SHARMA MEMORIAL VIDYALAYA,2132307,UTTAR PRADESH,AGRA,"VILLAGE NANPUR, POST SAHARA, AGRA",283105,562,"05626459186 ,",,0,rcsmvagra@gmail.com,http://www.rcsmmeorialvidhalay.com,2014,4/2/2014 0:00,MRS. SANJU SHARMA,1,M.A. B.ED.,4,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,HINDI SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
ROY VIDYA VIHAR,2131250,UTTAR PRADESH,AGRA,"EKTRA ROAD BAMRAULI KATARA, AGRA",282003,562,"7599369222 ,",,,SHARMAHARENDRA100@GMAIL.COM,,2005,4/4/2009 0:00,ABHA SHARMA,0,"MA , B.Ed.",5,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,VISHNU SHOBHA SHIKSHA EVAM SANSKAR PRASAR SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
S S PUBLIC SCHOOL,2130470,UTTAR PRADESH,AGRA,SEWLA SARAI GWALIOR ROAD AGRA UTTAR PRADESH,282001,562,"9219455726 ,",0214-2215922,4017078,singhshikhaa2@gmail.com,,1996,4/1/2005 0:00,Shikha Bharti Singh,2,M.COM.B.ED,3,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SAMAGRA SHIKSHA SANSTHAN
,,,,,,,,,,,,,,,,,,,,,,,
S. G. PUBLIC SCHOOL,2131997,UTTAR PRADESH,AGRA,AKOLA AGRA UP.,283121,562,"2210555 ,",,,sgpschool1313@gmail.com,,2011,1/7/2011 0:00,GEETA SRIVASTAVA,0,"M.A., B.Ed.",5,3,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Shri Radha Ballabh Siksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
S.K.D. Public School,2133109,UTTAR PRADESH,AGRA,"Shamshabad Road,Vill-Ghaghpura,Teh- Fathebad Dist Agra",283111,,"05612-290034 ,",,05612-290034,skdschoolagra@gmail.com,http://www.skdschoolghaghp.com,2012,4/1/2012 0:00,MR. GOVIND SINGH CHAUHAN,1,M.Sc. B.Ed,8,5,Secondary School,Provisional,1/4/2018,31/3/2021,Smt Karuna Devi Jan Kalyan Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
S.R.D.PUBLIC SCHOOL,2132940,UTTAR PRADESH,AGRA,"Gram-Gothara,Fatehpur Sikri,Agra",283110,,"0562 ,",,562,srdpublicschool123@gmail.com,http://www.srdpschool.com,2015,4/1/2015 0:00,Mrs.Priti Dubey,,M.A.B.Ed,5,5,Secondary School,Provisional,4/1/2017,31/3/2020,Shri Rameshwar Dayal Parashar Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
S.R.D.Public School Akola,2131148,UTTAR PRADESH,AGRA,Village & P.O. Akola,283102,562,"2710952 ,",,0562-2710952,rajalokpal@gmail.com,,2003,4/10/2004 0:00,Mohini Singh,0,M.A./B.Ed.,8,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,"Smt. Ram Lata Devi Shiksha Samiti, Akola (Agra)"
,,,,,,,,,,,,,,,,,,,,,,,
S.S.C. Memorial Public School,2132310,UTTAR PRADESH,AGRA,"Nagla Jasola, Kagarol, Agra",283119,91,"7088000038 ,",,,principalsscmps@gmail.com,http://www.sscmedu.com,2013,4/1/2013 0:00,Pawan Kumar Singh,,"M.A., B.Ed.",5,10,Secondary School,Provisional,1/4/2016,31/3/2019,U. I. WELFARE SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
SACHDEVA MILLENNIUM SCHOOL,2131215,UTTAR PRADESH,AGRA,"DEHTORA, SHASTRIPURAM, AGRA, UTTAR PRADESH",282002,562,"6456992 ,",241465,,smsagra@yahoo.co.in,,2009,4/8/2009 0:00,NAAZ KHAN,2,"M.A., M.Phil.,B.Ed",5,15,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,DHANPAT RAI SACHDEVA MEMORIAL CHARITABLE TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SANSKAR PUBLIC SCHOOL,2132209,UTTAR PRADESH,AGRA,"VILLAGE BAAD , POST KAKUA , GWALIOR ROAD BARAULI AHEER DISTT. AGRA",282009,91,"9759120755 ,",,,sanskarschoolbaad@gmail.com,,2014,4/1/2014 0:00,Purnima Singh,,"M.A. , B.Ed.",10,5,Secondary School,Provisional,1/4/2016,31/3/2019,SANSKAR EDUCATIONAL DEVELOPMENT TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SANT ASARAMJI PUBLIC SCHOOL,2130775,UTTAR PRADESH,AGRA,MATHURA ROAD SIKANDRA AGRA UP,282007,562,"2642016 ,",39736499,,agra_ssaps@yahoo.com,WWW.agra_ssaps,1989,6/1/2002 0:00,Satyendra Pal Tyagi,1,Ph.D,8,17,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SANT SHRI ASARAMJI EDN TRUST
,,,,,,,,,,,,,,,,,,,,,,,
SARASWATI VIDYA MANDIR,2130136,UTTAR PRADESH,AGRA,KAMLA NAGAR AGRA UTTAR PRADESH,282005,562,"4001460 ,",5624001460,,svmknagra@yahoo.in,,1992,2/20/2001 0:00,KUNJ BIHARI DWIVEDI,1,,,,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SARASWATI SHIKSHA PARISHAD AGRA
,,,,,,,,,,,,,,,,,,,,,,,
Shanti Niketan Public School,2130929,UTTAR PRADESH,AGRA,"NH - 3, Agra - Gwalior Road, Village - Tehra, Distt Agra, Uttar Pradesh",282001,706,"0411411 ,",,0562-2251372,sadaa_vijay@yahoo.com,,2006,4/3/2006 0:00,RANJANA MISHRA,1,"M.A., M.Ed., Ph.D.",8,4,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,Swarajya Educational & Welfare Society
,,,,,,,,,,,,,,,,,,,,,,,
Shanti Niketan Public School,2132210,UTTAR PRADESH,AGRA,"nadganwa road ,pinahat,Agra",283123,0,"7500169057 ,",,,rajat122757@gmail.com,,2011,7/7/2012 0:00,ANITA SINGH,,"M.A(ENG),B.ED",5,12,Secondary School,Provisional,1/4/2016,31/3/2019,Ashutosh Anand Education Trust (Society)
,,,,,,,,,,,,,,,,,,,,,,,
SHIVALIK CAMBRIDGE COLLEGE,2130554,UTTAR PRADESH,AGRA,"SECTOR-7, AWAS VIKAS COLONY SIKANDRA AGRA UTTAR PRADESH",282001,562,"2278087 ,",,,mdshivalik@gmail.com,http://shivalikschools.co,1998,,Usha Yadav,2,M.A B.Ed,11,5,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,SHIVA SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
Shivalik Public School,2130952,UTTAR PRADESH,AGRA,"MAGTAI-BHICHPURI ROAD, DISTT AGRA, UTTAR PRADESH",282007,562,"6888860 ,",291525,,kumarbhargava@yahoo.com,,2006,4/1/2006 0:00,K K BHARGAVA,2,M.A. B. Ed.,25,20,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2023,"SHIVA SHISKHA SAMITI, AVAS VIKAS COLONY SEC-7, SIKANDRA, AGRA-7"
,,,,,,,,,,,,,,,,,,,,,,,
SHREE KUNJI LAL GULKANDI DEVI PUBLIC SCHOOL,2131786,UTTAR PRADESH,AGRA,KHERAGARH ROAD KAGAROL,283119,561,"8449948925 ,",,0,principalsklgd@gmail.com,http://www.xyz.com,2012,7/1/2012 0:00,PADAM KISHORE AGARWAL,0,"B.SC, WEB DESIGENING",10,10,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2019,K.L.G.D. EDUCATIONAL TRUST SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
Shri Mahaveer Ji Public School,2132262,UTTAR PRADESH,AGRA,Garhi Gusai (Garhi Dariyav) Fatehabad,283111,5612,"9897140004 ,",,,mdpcollege@gmail.com,http://www.mpsfatehabad.com,2014,4/1/2014 0:00,MISSNAHID PARVEEN,1,"MA,B.Ed",5,7,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,shri mahaveer ji shiksha samitti
,,,,,,,,,,,,,,,,,,,,,,,
Shri Mankameshwar Bal Vidalaya,2132517,UTTAR PRADESH,AGRA,"Gadi Ishwara,Digner-Shamshabad Road Agra",283125,,"0562 ,",,562,mankameshwarpublicschool@yahoo.co.in,http://www.smbv,2014,4/1/2014 0:00,Mrs.Kamlesh Rawat,,M.A.B.Ed,5,6,Secondary School,Provisional,1/4/2017,31/3/2020,Shri Mamkameshwar Dharmarth Hospital
,,,,,,,,,,,,,,,,,,,,,,,
SHRI R.S. PUBLIC SCHOOL,2131203,UTTAR PRADESH,AGRA,"BAINPUR ROAD, SIKANDRA, AGRA, UTTAR PRADESH",282007,562,"2640011 ,",,0,srspsagra@gmail.com,http://www.xyz.com,2004,4/1/2004 0:00,Sumanlata Yadav,2,"M.A., B.ED. M.ED.",4,5,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SHRI R. S. JAN KALYAN SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
Shri Rajendra Singh College,2132543,UTTAR PRADESH,AGRA,"Dhimishri,Fatehabad",283125,91,"05622881418, ,",,,shrirajendrasinghcollege@gmail.com,http://shrirscollege.co.in/,2014,4/1/2014 0:00,MRS. GUNJAN SHARMA,1,"M.A., B.Ed., PhD.",5,7,Senior Secondary,Provisional,1/4/2019,31/ 3/ 2022,Shri Rajerndra Singh Charitable Trust
,,,,,,,,,,,,,,,,,,,,,,,
SHRI RAM CENTENNIAL SCHOOL,2131916,UTTAR PRADESH,AGRA,"Poiya Ghat,Dayal Bagh , Agra",282005,0,"8191800965 ,",,,vandana.ghosh@srcsagra.org,http://www.srcsagra.org,2012,4/1/2013 0:00,VANDANA GHOSH,0,"BA, MA, B.Ed, M.Phil, Ph.D",1,20,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2020,Satyawati Subodh Foundation
,,,,,,,,,,,,,,,,,,,,,,,
SHRI RAM INTERNATIONAL SCHOOL,2132894,UTTAR PRADESH,AGRA,SHRI RAM INTERNATIONAL SCHOOL,282007,,"05613271347 ,",,5613271347,shriramadarsh190@gmail.com,http://www.srischool.org.in,2014,4/1/2014 0:00,Mrs.NAVNEET GIL,,"M.A., B.Ed, M.Ed.",8,10,Secondary School,Provisional,4/1/2017,31/3/2020,"SHRIRAM ADARSH VIDYA MANDIR SHIKSHA SAMITI, PANWARI, AGRA"
,,,,,,,,,,,,,,,,,,,,,,,
SIMPKINS SCHOOL,2130149,UTTAR PRADESH,AGRA,MARUTI ESTATE BODLA ROAD NEW SHAHGANJ AGRA UTTAR PRADESH,282010,562,"6451858 , 275466",9219475788,2275199,principal@simpkins.co.in,www.simpkins.co.in,1991,1/4/2002 0:00,ASHWANI KUMAR NIGAM OFFICIATING,2,"PhD(Eng), MA(Eco), MA(Eng), B.Ed,",8,12,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,SIMPKINS SCHOOL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
smt sridevi awasiya vidyapeeth,2130796,UTTAR PRADESH,AGRA,vamanpura kirwali agra up,283122,5613,"292996 ,",9808444522,,sridevischool@live.com,,2001,6/1/2010 0:00,Mr. Mayank Kishor Sharma,1,"M.sc, M.Tech, B,ed.",3,9,Senior Secondary,Provisional,1/4/2017,31/ 3/ 2022,smt sridevi residential sch soc
,,,,,,,,,,,,,,,,,,,,,,,
Springdale Modern Public School,2132733,UTTAR PRADESH,AGRA,Malpura,282009,562,"2226149 ,",,0562-2226149,shashigupta27061958@gmail.com,http://www.smps.com,1996,4/1/1996 0:00,SHASHI GUPTA,,M.A.Bed,10,7,Secondary School,Provisional,1/4/2017,31/3/2020,Universal Brotherhood and Educational Development Society
,,,,,,,,,,,,,,,,,,,,,,,
ST VIVEKANAND PUBLIC SCHOOL,2130587,UTTAR PRADESH,AGRA,"KABULPUR KAKNA GWALIOR ROAD, AGRA UTTAR PRADESH",411912,562,"9837027549 ,",0562-2411912,2411912,st_vps4386@rediffmail.com,,1979,5/2/2003 0:00,Mrs. Supreem Sharma,2,M.Sc B.Ed.,5,8,Secondary School,Provisional,1/4/2016,31/3/2021,ST VIVEKANAND PUB SCH EDU SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
ST. ANDREW'S PUBLIC SCHOOL,2130190,UTTAR PRADESH,AGRA,"NORTH KARMAYOGI, KAMLA NAGAR, AGRA UTTAR PRADESH",282005,562,"9720005927 , 364426",348702,,,,,,GIRDHAR SHARMA,2,Phd,20,20,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,ST ANDREWS PUB SCH SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST. ANDREWS SCHOOL,2131173,UTTAR PRADESH,AGRA,"BAROLI AHEER, SHAMSHABAD ROAD, AGRA",282004,562,"9720005920 ,",7612660857,,PARASHARRAHUL1973@GMAIL.COM,,2006,4/1/2007 0:00,RAHUL PARASHAR,1,M.A. B.ed,8,8,Senior Secondary,Provisional,1/4/2016,31/ 3/ 2021,St. Andrews Public School Society
,,,,,,,,,,,,,,,,,,,,,,,
ST. AUGUSTINE SCHOOL,2130243,UTTAR PRADESH,AGRA,4/68 GWALIOR ROAD AGRA UTTAR PRADESH,282001,562,"2870315 , 369946",9410661633,,SHIFALICAMPBELL@GMAIL.COM,augustineschool@ymail.com,1984,,SHIFALI CAMPBELL,2,,,,Senior Secondary,Provisional,1/4/2010,31/ 3/ 2015,ST ANGUSTINE SCHOOL AGRA SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
ST. C. F. ANDREWS SCHOOL,2130912,UTTAR PRADESH,AGRA,"PIPLIPOKHAR HATRAS ROAD, AGRA",282006,562,"9720002948 ,",2543702,2359097,STCFANDREWSSCHOOL@GMAIL.COM,,1993,6/11/1998 0:00,SUNIL UPADHYAY,2,MA BEd,8,16,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,KUTTIKKATTOOR MUSLIM YATEEM KHANA
,,,,,,,,,,,,,,,,,,,,,,,
ST. CLARE'S HIGH SCHOOL,2130080,UTTAR PRADESH,AGRA,118 PRITHVI RAJ ROAD AGRA CANTT UTTAR PRADESH,282001,562,"2227721 ,",74775,,frdineshkamat@gmail.com,,1959,,DENNIS DSOUZA,,,,,Senior Secondary,Provisional,1/4/2004,31/ 3/ 2009,CATHOLIC ARCHDIOCESE OF AGRA
,,,,,,,,,,,,,,,,,,,,,,,
st. francis convent school,2130250,UTTAR PRADESH,AGRA,wazirpura road agra uttar pradesh,282003,562,"6547004 , 357530",7500897722,761262192,abhapullokaran@rediffmail.com,http://www.stfrancisagra.g,1873,6/1/2000 0:00,ABHA MAREENA P DAVIS,2,,,,Secondary School,Provisional,1/4/2018,31/3/2019,franciscan clarist sister
,,,,,,,,,,,,,,,,,,,,,,,
st. Francis Convent School,2130985,UTTAR PRADESH,AGRA,"UPSIDC Road, Ghoghai, Sikandra, Agra (UP)",282007,562,"6444405 ,",30334,,zitacfmss@gmail.com,,2005,4/4/2005 0:00,Sr RITA PHILOMENA CUTINHA,2,"M.Sc. , B.Ed.",10,15,Secondary School,Provisional,1/4/2016,31/3/2021,The Institute of the Franciscan Clarist Sisters of the Most Blessed Sacrament Society
,,,,,,,,,,,,,,,,,,,,,,,
St. Marks Public School,2131098,UTTAR PRADESH,AGRA,"Village & Post Bhagupur, Kuberpur, Tehsil Etmadpur, Agra",283202,562,"2395025 ,",,,STMARKSPUBLICSCHOOL@REDIFFMAIL.COM,,2011,4/4/2011 0:00,ANJU LAYALL,0,"m.a,b.ed.",5,25,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,swami ram tirath welfare society
,,,,,,,,,,,,,,,,,,,,,,,
ST. QUEEN MARY'S PUBLIC SCHOOL,2130248,UTTAR PRADESH,AGRA,TEHRA GWALIOR ROAD AGRA UTTAR PRADESH,282001,562,"2410224 ,",9410202987,,geetadutt84@gmail.com,,2003,3/1/2004 0:00,GEETA DUTT,2,"M.A,B.Ed",13,15,Senior Secondary,Provisional,1/4/2011,31/ 3/ 2016,BIBI AMAR KAUR EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
St. R.S. Public School,2132391,UTTAR PRADESH,AGRA,"Semra Road,Khandoli,Agra",282001,,"0562-2214467 ,",,0562-2214467,mcguptaadv@gmail.com,http://www.strsps.org,2012,4/1/2012 0:00,MissPreeti,,M.A.B.Ed,5,6,Secondary School,Provisional,1/4/2016,31/3/2019,Shri Ramhans Sonpal Siksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
St. V.S. Public School,2132343,UTTAR PRADESH,AGRA,"C-2, Shastri Puram Agra",282007,,"0562,6888879 ,",,,svsps2013@gmail.com,http://www.stvspublicschool.com,2014,1/4/2014 0:00,MR.DEVENDER KUMAR,1,"M.Sc., B.Ed",4,14,Senior Secondary,Provisional,1/4/2018,31/ 3/ 2021,V S Educational Academy
,,,,,,,,,,,,,,,,,,,,,,,
SUMEET RAHUL GOYAL MEMORIAL HIGH SCH,2130367,UTTAR PRADESH,AGRA,AGRA UTTAR PRADESH,282004,562,"2883480 ,",,-,principalsumeetrahul@gmail.com,,1991,6/2/2008 0:00,Syeda Aisha,0,M.A. B.Ed.,16,17,Senior Secondary,Provisional,1/4/2013,31/ 3/ 2018,SUMMET RAHUL GOEL MEMORIAL SHI SMT
,,,,,,,,,,,,,,,,,,,,,,,
SUN FLOWER PUBLIC SCHOOL,2131168,UTTAR PRADESH,AGRA,"164, ALLORA ENCLAVE, DAYAL BAGH",282005,562,"8899659410 ,",33204,5623259410,animeshdayal@gmail.com,,2008,4/1/2008 0:00,SHUBHI PRASAD,0,"M.Sc,M.Ed",6,9,Secondary School,Provisional,1/4/2018,31/3/2023,SUN FLOWER INSTITUTIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
SUN LORD PUBLIC SCHOOL,2132587,UTTAR PRADESH,AGRA,"VILL. LOHKARERA, RUNAKATA, AGRA",282007,562,"9760710064 ,",,,ravisharmasps48@gmail.com,,2014,4/1/2015 0:00,Laxmi Devi,,"M.A., B.Ed.",5,5,Secondary School,Provisional,1/4/2017,31/3/2020,M.P. EDUCATIONAL SOCIETY
,,,,,,,,,,,,,,,,,,,,,,,
SUN SHINE SCHOOL,2132401,UTTAR PRADESH,AGRA,"Naumeel ,Mankeda,Agra",283102,562,"6888208 ,",,562,mamtachahar0501@gmail.com,http://www.sss.com,2011,4/1/2014 0:00,MAMTA CHAHAR,,"M.A, B.Ed",5,5,Secondary School,Provisional,1/4/2016,31/3/2019,Sun Shine School Jan Kalyan Shiksha Samiti
,,,,,,,,,,,,,,,,,,,,,,,
Suraj Govind Senior Secondary School,2131170,UTTAR PRADESH,AGRA,282007,282007,562,"4009560 ,",,,surajgovindschool@gmail.com,surajgovindschool@rediffmail.com,2000,3/8/2000 0:00,SUNITA GARG,0,M.A. B.ed,10,12,Senior Secondary,Provisional,1/4/2015,31/ 3/ 2020,Suraj Govind Senior Secondary School Trust Society
,,,,,,,,,,,,,,,,,,,,,,,
SYMBOYZIA SCHOOL,2130616,UTTAR PRADESH,AGRA,NEW GOVIND NAGAR SHAHIGANJ AGRA UTTAR PRADESH,282010,562,"000000 ,",,,SYMBOYZIAGROUP@GMAIL.COM,,2000,6/3/2010 0:00,ANITA CHAUDHARY,0,"M.A, M.ED., M.PHIL",8,14,Senior Secondary,Provisional,1/4/2014,31/ 3/ 2019,SYMBOZIA SHIKSHA SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
TAGORE PUBLIC SCHOOL,2131109,UTTAR PRADESH,AGRA,"SEWLA SARAI, GWALIOR ROAD",282001,753,"5825309 ,",0824-2213144,0,vinaytbn@rediffmail.com,http://www.xyz.com,2004,4/5/2004 0:00,DEEPAK GUPTA,2,"M.COM., B.ED.",3,8,Secondary School,Provisional,1/4/2013,31/3/2018,TAGORE PUBLIC SCHOOL SAMITI
,,,,,,,,,,,,,,,,,,,,,,,
